Site Name(Office),Raised Time,Alarm Code,Cleared Time,Duration(hh:mm:ss),Severity,NE,Alarm Type,Root Alarm Indicator,Location,NE Type,Specific Problem,Remark,ADMC Alarm,Repeated Count,Alarm Object Type,Alarm Object DN,Board Type,Alarm Object ID,Site ID(Office),Alarm Object Name,ACK State,System Type,Probable Cause,Product,Alarm AID,Additional NE,Additional Location,Changed Time,Additional Information,(Un)ACK User ID,(Un)ACK System ID,(Un)ACK Time,(Un)ACK Information,Clear User ID,Clear System ID,Clear Type,Clear Info,Comment,Comment User ID,Comment System ID,Comment Time,Alarm ID,NE IP,Link,NE Group,NE Agent,Related Service(s),Create Type,Threshold Information,Maintenance State,Raised Logging Time,Cleared Logging Time
Morganster-MV7050-U,12/13/2020 23:05,Cell is out of service(199083022),12/13/2020 23:07,0:02:01,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=2,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1272;  Cell ID:12723;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:2;  User plane resource Unit ID:11;  the Module No. of the board:1;  Unit No. of the board:2;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:1;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:9,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12723",CDR,12723,1272,Morganster-MV7050-U-3,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5859963,Morganster-MV7050-U(1272),,,Site ID(Office) : 1272; Site Name(Office) : Morganster-MV7050-U; Alarm Object Type : CELL; Alarm Object ID : 12723; Alarm Object Name : Morganster-MV7050-U-3; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 23:00,12/13/2020 23:02
Morganster-MV7050-U,12/13/2020 22:55,NodeB is out of service(199083023),12/13/2020 23:05,0:10:51,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=2,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1272;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1272; Logic Position:System No.:0,Module No.:9,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1272",CDR,1272,1272,Morganster-MV7050-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5859897,Morganster-MV7050-U(1272),,,Site ID(Office) : 1272; Site Name(Office) : Morganster-MV7050-U; Alarm Object Type : NODEB; Alarm Object ID : 1272; Alarm Object Name : Morganster-MV7050-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 22:49,12/13/2020 23:00
Mkoba-MD0068-U,12/13/2020 23:03,NodeB is out of service(199083023),12/13/2020 23:04,0:01:21,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1240;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1240; Logic Position:System No.:0,Module No.:6,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1240",CDR,1240,1240,Mkoba-MD0068-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5859950,Mkoba(1240),,,Site ID(Office) : 1240; Site Name(Office) : Mkoba-MD0068-U; Alarm Object Type : NODEB; Alarm Object ID : 1240; Alarm Object Name : Mkoba-MD0068-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 22:58,12/13/2020 22:59
Baobab-MN6023-U,12/13/2020 23:02,Link between OMM and NE broken(198099803),12/13/2020 23:04,0:02:30,Critical,Baobab-MN6023-U(1271),Communications Alarm,,,ME(MO SDR),,"U RNCId: 4; IP: 10.30.0.242, OMC channel is abnormal; U nodeBId:1271",No,,SDR,"SubNetwork=4,MEID=1271",,1271,1271,Baobab-MN6023-U,Unacknowledged,Wireless Public Alarm(20402),Connection establishment error(566),UMTS,0,,,,Site ID(Office) : 1271; Site Name(Office) : Baobab-MN6023-U; Alarm Object Type : SDR; Alarm Object ID : 1271; Alarm Object Name : Baobab-MN6023-U; Board Type : ; ,,,,,,,Normal,,,,,,1.5859E+12,10.30.0.242,,"SDRMGR_V4 OMMB,Harare V4 OMMB(4)",SDRMGR_V4 OMMB,,,,,12/13/2020 22:56,12/13/2020 22:59
VfallSprayview-MN0101-U,12/13/2020 23:00,NodeB is out of service(199083023),12/13/2020 23:04,0:04:13,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=3,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1258;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1258; Logic Position:System No.:0,Module No.:10,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1258",CDR,1258,1258,VfallSprayview-MN0101-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5859934,VfallSprayview-MN0101-U(1258),,,Site ID(Office) : 1258; Site Name(Office) : VfallSprayview-MN0101-U; Alarm Object Type : NODEB; Alarm Object ID : 1258; Alarm Object Name : VfallSprayview-MN0101-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 22:54,12/13/2020 22:59
Vfallsairport-MN0102-U,12/13/2020 23:00,NodeB is out of service(199083023),12/13/2020 23:04,0:04:23,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=3,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1273;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1273; Logic Position:System No.:0,Module No.:10,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1273",CDR,1273,1273,Vfallsairport-MN0102-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5859925,Vfallsairport-MN0102-U(1273),,,Site ID(Office) : 1273; Site Name(Office) : Vfallsairport-MN0102-U; Alarm Object Type : NODEB; Alarm Object ID : 1273; Alarm Object Name : Vfallsairport-MN0102-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 22:54,12/13/2020 22:59
VfallsPolice-MN0103-U,12/13/2020 23:00,NodeB is out of service(199083023),12/13/2020 23:04,0:04:13,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=2,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1257;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1257; Logic Position:System No.:0,Module No.:9,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1257",CDR,1257,1257,VfallsPolice-MN0103-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5859933,VfallsPolice-MN0103-U(1257),,,Site ID(Office) : 1257; Site Name(Office) : VfallsPolice-MN0103-U; Alarm Object Type : NODEB; Alarm Object ID : 1257; Alarm Object Name : VfallsPolice-MN0103-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 22:54,12/13/2020 22:59
Baobab-MN6023-U,12/13/2020 23:00,NodeB is out of service(199083023),12/13/2020 23:04,0:04:20,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=8,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1271;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1271; Logic Position:System No.:0,Module No.:8,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1271",CDR,1271,1271,Baobab-MN6023-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5859930,Baobab-MN6023-U(1271),,,Site ID(Office) : 1271; Site Name(Office) : Baobab-MN6023-U; Alarm Object Type : NODEB; Alarm Object ID : 1271; Alarm Object Name : Baobab-MN6023-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 22:54,12/13/2020 22:59
Mkosana-MN5227-U,12/13/2020 23:00,NodeB is out of service(199083023),12/13/2020 23:04,0:04:14,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=13,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1299;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1299; Logic Position:System No.:0,Module No.:7,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1299",CDR,1299,1299,Mkosana-MN5227-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5859932,Mkosana-MN5227-U(1299),,,Site ID(Office) : 1299; Site Name(Office) : Mkosana-MN5227-U; Alarm Object Type : NODEB; Alarm Object ID : 1299; Alarm Object Name : Mkosana-MN5227-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 22:54,12/13/2020 22:59
Morganster-MV7050-G,12/13/2020 22:53,Link between OMM and NE broken(198099803),12/13/2020 23:01,0:07:35,Critical,Morganster-MV7050-G(738),Communications Alarm,,,ME(MO SDR),,"G BSCId: 1; IP: 118.18.151.1, OMC channel is abnormal; G siteId:738",No,,SDR,"SubNetwork=1,MEID=738",,738,738,Morganster-MV7050-G,Unacknowledged,Wireless Public Alarm(20402),Connection establishment error(566),GSM,0,,,,Site ID(Office) : 738; Site Name(Office) : Morganster-MV7050-G; Alarm Object Type : SDR; Alarm Object ID : 738; Alarm Object Name : Morganster-MV7050-G; Board Type : ; ,,,,,,,Normal,,,,,,1.5859E+12,118.18.151.1,,"SDRMGR_V3 OMMB Gweru(BSC),Subnet(MO SDR)(1)",SDRMGR_V3 OMMB Gweru(BSC),,,,,12/13/2020 22:51,12/13/2020 22:59
Mkoba-MD0068-U,12/13/2020 22:52,Cell is out of service(199083022),12/13/2020 22:58,0:06:12,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1240;  Cell ID:12401;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:17;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:6,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12401",CDR,12401,1240,Mkoba-MD0068-U-1,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5859881,Mkoba(1240),,,Site ID(Office) : 1240; Site Name(Office) : Mkoba-MD0068-U; Alarm Object Type : CELL; Alarm Object ID : 12401; Alarm Object Name : Mkoba-MD0068-U-1; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 22:47,12/13/2020 22:53
Mkoba-MD0068-U,12/13/2020 22:52,Cell is out of service(199083022),12/13/2020 22:58,0:06:12,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1240;  Cell ID:12404;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:93;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:6,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12404",CDR,12404,1240,Mkoba-MD0068-U-4,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5859884,Mkoba(1240),,,Site ID(Office) : 1240; Site Name(Office) : Mkoba-MD0068-U; Alarm Object Type : CELL; Alarm Object ID : 12404; Alarm Object Name : Mkoba-MD0068-U-4; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 22:47,12/13/2020 22:53
Mkoba-MD0068-U,12/13/2020 22:52,Cell is out of service(199083022),12/13/2020 22:55,0:03:12,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1240;  Cell ID:12402;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:49;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:6,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12402",CDR,12402,1240,Mkoba-MD0068-U-2,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5859882,Mkoba(1240),,,Site ID(Office) : 1240; Site Name(Office) : Mkoba-MD0068-U; Alarm Object Type : CELL; Alarm Object ID : 12402; Alarm Object Name : Mkoba-MD0068-U-2; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 22:47,12/13/2020 22:50
Mkoba-MD0068-U,12/13/2020 22:52,Cell is out of service(199083022),12/13/2020 22:55,0:03:12,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1240;  Cell ID:12403;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:28;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:6,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12403",CDR,12403,1240,Mkoba-MD0068-U-3,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5859883,Mkoba(1240),,,Site ID(Office) : 1240; Site Name(Office) : Mkoba-MD0068-U; Alarm Object Type : CELL; Alarm Object ID : 12403; Alarm Object Name : Mkoba-MD0068-U-3; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 22:47,12/13/2020 22:50
Mkoba-MD0068-U,12/13/2020 22:52,Cell is out of service(199083022),12/13/2020 22:55,0:03:12,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1240;  Cell ID:12405;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:51;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:6,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12405",CDR,12405,1240,Mkoba-MD0068-U-5,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5859885,Mkoba(1240),,,Site ID(Office) : 1240; Site Name(Office) : Mkoba-MD0068-U; Alarm Object Type : CELL; Alarm Object ID : 12405; Alarm Object Name : Mkoba-MD0068-U-5; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 22:47,12/13/2020 22:50
Mkoba-MD0068-U,12/13/2020 22:52,Cell is out of service(199083022),12/13/2020 22:55,0:03:12,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1240;  Cell ID:12406;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:50;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:6,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12406",CDR,12406,1240,Mkoba-MD0068-U-6,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5859886,Mkoba(1240),,,Site ID(Office) : 1240; Site Name(Office) : Mkoba-MD0068-U; Alarm Object Type : CELL; Alarm Object ID : 12406; Alarm Object Name : Mkoba-MD0068-U-6; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 22:47,12/13/2020 22:50
Mkoba-MD0068-U,12/13/2020 22:50,NodeB is out of service(199083023),12/13/2020 22:52,0:01:30,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1240;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1240; Logic Position:System No.:0,Module No.:6,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1240",CDR,1240,1240,Mkoba-MD0068-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5859875,Mkoba(1240),,,Site ID(Office) : 1240; Site Name(Office) : Mkoba-MD0068-U; Alarm Object Type : NODEB; Alarm Object ID : 1240; Alarm Object Name : Mkoba-MD0068-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 22:45,12/13/2020 22:47
Mkoba-MD0068-U,12/13/2020 22:30,Cell is out of service(199083022),12/13/2020 22:36,0:06:20,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1240;  Cell ID:12401;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:6,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12401",CDR,12401,1240,Mkoba-MD0068-U-1,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5859787,Mkoba(1240),,,Site ID(Office) : 1240; Site Name(Office) : Mkoba-MD0068-U; Alarm Object Type : CELL; Alarm Object ID : 12401; Alarm Object Name : Mkoba-MD0068-U-1; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 22:25,12/13/2020 22:31
Mkoba-MD0068-U,12/13/2020 22:30,Cell is out of service(199083022),12/13/2020 22:36,0:06:20,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1240;  Cell ID:12404;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:17;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:6,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12404",CDR,12404,1240,Mkoba-MD0068-U-4,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5859790,Mkoba(1240),,,Site ID(Office) : 1240; Site Name(Office) : Mkoba-MD0068-U; Alarm Object Type : CELL; Alarm Object ID : 12404; Alarm Object Name : Mkoba-MD0068-U-4; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 22:25,12/13/2020 22:31
Mkoba-MD0068-U,12/13/2020 22:30,Cell is out of service(199083022),12/13/2020 22:33,0:03:05,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1240;  Cell ID:12402;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:5;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:6,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12402",CDR,12402,1240,Mkoba-MD0068-U-2,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5859788,Mkoba(1240),,,Site ID(Office) : 1240; Site Name(Office) : Mkoba-MD0068-U; Alarm Object Type : CELL; Alarm Object ID : 12402; Alarm Object Name : Mkoba-MD0068-U-2; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 22:25,12/13/2020 22:28
